Date,Transaction Type,No.,Amount ,Due Date,Customer,Split,Terms,A/R Paid,Open Balance,Sent,Delivery Address
24/08/2025,Invoice,1986,357.50  ,31/08/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
12/09/2025,Payment,,242.00  ,12/09/2025,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
03/09/2025,Invoice,1999,242.00  ,10/09/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
26/09/2025,Payment,,264.00  ,26/09/2025,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
07/09/2025,Invoice,2007,264.00  ,14/09/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
10/10/2025,Payment,,525.00  ,10/10/2025,Skyhigh Roofing,Business,,Paid,0.00  ,,andre@skyhighroofing.com.au
12/10/2025,Invoice,2035,286.00  ,19/10/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
19/10/2025,Invoice,2047,132.00  ,26/10/2025,Skyhigh Roofing,Sales,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
21/09/2025,Invoice,2015,577.50  ,28/09/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
02/11/2025,Invoice,2065,412.50  ,09/11/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
12/10/2025,Payment,,52.50  ,12/10/2025,Skyhigh Roofing,Business,,Paid,0.00  ,,andre@skyhighroofing.com.au
02/11/2025,Invoice,2065,412.50  ,09/11/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
14/11/2025,Payment,,330.00  ,14/11/2025,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
09/11/2025,Invoice,2075,330.00  ,16/11/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
25/11/2025,Payment,,305.50  ,25/11/2025,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
02/11/2025,Invoice,2065,412.50  ,09/11/2025,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
28/11/2025,Payment,,66.00  ,28/11/2025,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
23/11/2025,Invoice,2090,66.00  ,30/11/2025,Skyhigh Roofing,Sales,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
05/12/2025,Payment,,66.00  ,05/12/2025,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
30/11/2025,Invoice,2091,66.00  ,07/12/2025,Skyhigh Roofing,Sales,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
16/01/2026,Payment,,99.00  ,16/01/2026,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
04/01/2026,Invoice,2122,99.00  ,11/01/2026,Skyhigh Roofing,Sales,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
16/01/2026,Payment,,330.00  ,16/01/2026,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
11/01/2026,Invoice,2125,330.00  ,18/01/2026,Skyhigh Roofing,-Split-,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
30/01/2026,Payment,,66.00  ,30/01/2026,Skyhigh Roofing,Business,,Paid,,,andre@skyhighroofing.com.au
26/01/2026,Invoice,2152,66.00  ,02/02/2026,Skyhigh Roofing,Sales,7 Days,Paid,0.00  ,Sent,andre@skyhighroofing.com.au
,,,,,,,,,,,
,,,,,,,,,,,
17/10/2022,Payment,,33.00  ,17/10/2022,Skypoint Roofing,Business,,Paid,,,
16/10/2022,Invoice,1044,33.00  ,23/10/2022,Skypoint Roofing,-Split-,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
02/11/2022,Payment,,154.00  ,02/11/2022,Skypoint Roofing,Business,,Paid,,,
30/10/2022,Invoice,1053,154.00  ,06/11/2022,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
22/08/2023,Payment,,60.50  ,22/08/2023,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
20/08/2023,Invoice,1324,60.50  ,27/08/2023,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
18/09/2023,Payment,,132.00  ,18/09/2023,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
17/09/2023,Invoice,1353,132.00  ,24/09/2023,Skypoint Roofing,-Split-,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
11/02/2024,Payment,,60.50  ,11/02/2024,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
09/02/2024,Invoice,1452,60.50  ,16/02/2024,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
02/04/2024,Payment,,60.50  ,02/04/2024,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
01/04/2024,Invoice,1500,60.50  ,08/04/2024,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
18/04/2024,Payment,,66.00  ,18/04/2024,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
16/04/2024,Invoice,1512,66.00  ,23/04/2024,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
04/06/2024,Payment,,99.00  ,04/06/2024,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
19/05/2024,Invoice,1542,99.00  ,26/05/2024,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
26/06/2024,Payment,,66.00  ,26/06/2024,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
24/06/2024,Invoice,1572,66.00  ,30/06/2024,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
13/11/2024,Payment,,77.00  ,13/11/2024,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
11/11/2024,Invoice,1695,77.00  ,18/11/2024,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
02/01/2025,Payment,,66.00  ,02/01/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
31/12/2024,Invoice,1729,66.00  ,07/01/2025,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
05/05/2025,Payment,,264.00  ,05/05/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
05/05/2025,Invoice,1854,264.00  ,12/05/2025,Skypoint Roofing,-Split-,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
21/05/2025,Payment,,66.00  ,21/05/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
18/05/2025,Invoice,1863,66.00  ,25/05/2025,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
23/06/2025,Payment,,66.00  ,23/06/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
22/06/2025,Invoice,1902,66.00  ,29/06/2025,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
16/07/2025,Payment,,165.00  ,16/07/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
15/07/2025,Invoice,1933,165.00  ,22/07/2025,Skypoint Roofing,-Split-,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
19/08/2025,Payment,,99.00  ,19/08/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
17/08/2025,Invoice,1971,99.00  ,24/08/2025,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
21/09/2025,Payment,,99.00  ,21/09/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
21/09/2025,Invoice,2021,99.00  ,28/09/2025,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
04/11/2025,Payment,,132.00  ,04/11/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
02/11/2025,Invoice,2073,132.00  ,09/11/2025,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
16/12/2025,Payment,,49.50  ,16/12/2025,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
14/12/2025,Invoice,2113,49.50  ,21/12/2025,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
03/01/2026,Payment,,66.00  ,03/01/2026,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
04/01/2026,Invoice,2118,66.00  ,11/01/2026,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,,spmetalroofing@outlook.com
21/01/2026,Payment,,66.00  ,21/01/2026,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
18/01/2026,Invoice,2140,66.00  ,25/01/2026,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
27/01/2026,Payment,,66.00  ,27/01/2026,Skypoint Roofing,Business,,Paid,,,spmetalroofing@outlook.com
26/01/2026,Invoice,2149,66.00  ,02/02/2026,Skypoint Roofing,Sales,7 Days,Paid,0.00  ,Sent,spmetalroofing@outlook.com
,,,,,,,,,,,
,,,,,,,,,,,
18/07/2023,Payment,,90.75  ,18/07/2023,Sleek Roofing,Business,,Paid,,,ryan.sleekroofing@gmail.com
10/07/2023,Invoice,1271,90.75  ,17/07/2023,Sleek Roofing,-Split-,7 Days,Paid,0.00  ,Sent,ryan.sleekroofing@gmail.com
,,,,,,,,,,,
,,,,,,,,,,,
28/01/2025,Payment,,99.00  ,28/01/2025,Surfcoast District Plumbing,Business,,Paid,,,ben@surfcoastdistrictplumbing.com.au
20/01/2025,Invoice,1737,99.00  ,27/01/2025,Surfcoast District Plumbing,-Split-,7 Days,Paid,0.00  ,Sent,ben@surfcoastdistrictplumbing.com.au
25/03/2025,Payment,,66.00  ,25/03/2025,Surfcoast District Plumbing,Business,,Paid,,,ben@surfcoastdistrictplumbing.com.au
24/03/2025,Invoice,1813,66.00  ,31/03/2025,Surfcoast District Plumbing,Sales,7 Days,Paid,0.00  ,Sent,ben@surfcoastdistrictplumbing.com.au
07/07/2025,Payment,,132.00  ,07/07/2025,Surfcoast District Plumbing,Business,,Paid,,,ben@surfcoastdistrictplumbing.com.au
29/06/2025,Invoice,1912,132.00  ,06/07/2025,Surfcoast District Plumbing,Sales,7 Days,Paid,0.00  ,Sent,ben@surfcoastdistrictplumbing.com.au
18/08/2025,Payment,,132.00  ,18/08/2025,Surfcoast District Plumbing,Business,,Paid,,,ben@surfcoastdistrictplumbing.com.au
17/08/2025,Invoice,1972,132.00  ,24/08/2025,Surfcoast District Plumbing,Sales,7 Days,Paid,0.00  ,Sent,ben@surfcoastdistrictplumbing.com.au
03/09/2025,Payment,,99.00  ,03/09/2025,Surfcoast District Plumbing,Business,,Paid,,,ben@surfcoastdistrictplumbing.com.au
03/09/2025,Invoice,2000,99.00  ,10/09/2025,Surfcoast District Plumbing,Sales,7 Days,Paid,0.00  ,Sent,ben@surfcoastdistrictplumbing.com.au
26/10/2025,Payment,,231.00  ,26/10/2025,Surfcoast District Plumbing,Business,,Paid,,,ben@surfcoastdistrictplumbing.com.au
19/10/2025,Invoice,2049,231.00  ,26/10/2025,Surfcoast District Plumbing,Sales,7 Days,Paid,0.00  ,Sent,ben@surfcoastdistrictplumbing.com.au
18/12/2025,Payment,,99.00  ,18/12/2025,Surfcoast District Plumbing,Business,,Paid,,,ben@surfcoastdistrictplumbing.com.au
14/12/2025,Invoice,2116,99.00  ,21/12/2025,Surfcoast District Plumbing,Sales,7 Days,Paid,0.00  ,Sent,ben@surfcoastdistrictplumbing.com.au
,,,,,,,,,,,
,,,,,,,,,,,
03/10/2024,Payment,,264.00  ,03/10/2024,Tactical Roofing,Business,,Paid,,,tacticalroofing@gmail.com
07/07/2024,Invoice,1584,264.00  ,14/07/2024,Tactical Roofing,-Split-,7 Days,Paid,0.00  ,Sent,tacticalroofing@gmail.com
07/11/2024,Payment,,132.00  ,07/11/2024,Tactical Roofing,Business,,Paid,,,tacticalroofing@gmail.com
06/10/2024,Invoice,1656,132.00  ,13/10/2024,Tactical Roofing,-Split-,7 Days,Paid,0.00  ,Sent,tacticalroofing@gmail.com
,,,,,,,,,,,
,,,,,,,,,,,
01/05/2023,Payment,,121.00  ,01/05/2023,Tropic Roofing,Business,,Paid,,,
30/04/2023,Invoice,1201,121.00  ,07/05/2023,Tropic Roofing,-Split-,7 Days,Paid,0.00  ,Sent,tropicroofing@mail.com
09/05/2023,Payment,,695.75  ,09/05/2023,Tropic Roofing,Business,,Paid,,,
07/05/2023,Invoice,1206,695.75  ,14/05/2023,Tropic Roofing,-Split-,7 Days,Paid,0.00  ,Sent,tropicroofing@mail.com
28/08/2023,Payment,,181.50  ,28/08/2023,Tropic Roofing,Business,,Paid,,,tropicroofing@mail.com
27/08/2023,Invoice,1331,181.50  ,03/09/2023,Tropic Roofing,Sales,7 Days,Paid,0.00  ,Sent,tropicroofing@mail.com
,,,,,,,,,,,
,,,,,,,,,,,
24/07/2023,Payment,,368.50  ,24/07/2023,Ultrafix Roofing,Business,,Paid,,,ultrafixroofing@gmail.com
23/07/2023,Invoice,1295,368.50  ,30/07/2023,Ultrafix Roofing,-Split-,7 Days,Paid,0.00  ,Sent,ultrafixroofing@gmail.com
31/07/2023,Payment,,181.50  ,31/07/2023,Ultrafix Roofing,Business,,Paid,,,ultrafixroofing@gmail.com
30/07/2023,Invoice,1302,181.50  ,06/08/2023,Ultrafix Roofing,-Split-,7 Days,Paid,0.00  ,Sent,ultrafixroofing@gmail.com
07/08/2023,Payment,,242.00  ,07/08/2023,Ultrafix Roofing,Business,,Paid,,,ultrafixroofing@gmail.com
06/08/2023,Invoice,1311,242.00  ,13/08/2023,Ultrafix Roofing,-Split-,7 Days,Paid,0.00  ,Sent,ultrafixroofing@gmail.com
15/08/2023,Payment,,401.50  ,15/08/2023,Ultrafix Roofing,Business,,Paid,,,ultrafixroofing@gmail.com
14/08/2023,Invoice,1317,401.50  ,21/08/2023,Ultrafix Roofing,-Split-,7 Days,Paid,0.00  ,Sent,ultrafixroofing@gmail.com
,,,,,,,,,,,
,,,,,,,,,,,
24/05/2023,Payment,,209.00  ,24/05/2023,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
14/05/2023,Invoice,1214,209.00  ,21/05/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
24/05/2023,Payment,,272.25  ,24/05/2023,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
21/05/2023,Invoice,1226,272.25  ,28/05/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
02/07/2023,Payment,,665.50  ,02/07/2023,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
11/06/2023,Invoice,1246,132.00  ,18/06/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
25/06/2023,Invoice,1258,60.50  ,02/07/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
04/06/2023,Invoice,1241,115.50  ,11/06/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
28/05/2023,Invoice,1231,357.50  ,04/06/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
27/07/2023,Payment,,643.50  ,27/07/2023,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
23/07/2023,Invoice,1285,357.50  ,30/07/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
18/06/2023,Invoice,1251,104.50  ,25/06/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
10/07/2023,Invoice,1272,181.50  ,17/07/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
15/08/2023,Payment,,918.50  ,15/08/2023,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
06/08/2023,Invoice,1312,286.00  ,13/08/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
14/08/2023,Invoice,1318,561.00  ,21/08/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
30/07/2023,Invoice,1303,71.50  ,06/08/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
05/09/2023,Payment,,429.00  ,05/09/2023,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
27/08/2023,Invoice,1332,357.50  ,03/09/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
20/08/2023,Invoice,1325,71.50  ,27/08/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
29/10/2023,Payment,,415.25  ,29/10/2023,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
17/09/2023,Invoice,1354,162.25  ,24/09/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
23/10/2023,Invoice,1382,181.50  ,30/10/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
10/09/2023,Invoice,1346,71.50  ,17/09/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
03/12/2023,Payment,,253.00  ,03/12/2023,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
26/11/2023,Invoice,1415,121.00  ,03/12/2023,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
13/11/2023,Invoice,1402,60.50  ,20/11/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
06/11/2023,Invoice,1397,71.50  ,13/11/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
17/01/2024,Payment,,71.50  ,17/01/2024,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
06/12/2023,Invoice,1420,71.50  ,11/12/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
17/01/2024,Payment,,71.50  ,17/01/2024,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
10/12/2023,Invoice,1424,71.50  ,17/12/2023,Uncles Roofing,Sales,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
19/02/2024,Payment,,214.50  ,19/02/2024,Uncles Roofing,Business,,Paid,,,unclesroofing@gmail.com
21/01/2024,Invoice,1440,214.50  ,28/01/2024,Uncles Roofing,-Split-,7 Days,Paid,0.00  ,Sent,unclesroofing@gmail.com
,,,,,,,,,,,
,,,,,,,,,,,
31/01/2024,Payment,,211.75  ,31/01/2024,Vincent Roofing,Business,,Paid,,,admin@vincentroofing.com.au
29/01/2024,Invoice,1446,211.75  ,04/02/2024,Vincent Roofing,-Split-,7 Days,Paid,0.00  ,Sent,admin@vincentroofing.com.au
,,,,,,,,,,,
,,,,,,,,,,,
10/10/2022,Payment,,242.00  ,10/10/2022,WA Metal Roofing,Business,,Paid,,,
09/10/2022,Invoice,1037,242.00  ,16/10/2022,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
24/10/2022,Payment,,756.25  ,24/10/2022,WA Metal Roofing,Business,,Paid,,,darren@westcoastreroofing.com.au
16/10/2022,Invoice,1045,756.25  ,23/10/2022,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
08/11/2022,Payment,,181.50  ,08/11/2022,WA Metal Roofing,Business,,Paid,,,
24/10/2022,Invoice,1048,181.50  ,31/10/2022,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
07/12/2022,Payment,,60.50  ,07/12/2022,WA Metal Roofing,Business,,Paid,,,
28/11/2022,Invoice,1070,60.50  ,05/12/2022,WA Metal Roofing,Sales,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
12/12/2022,Payment,,151.25  ,12/12/2022,WA Metal Roofing,Business,,Paid,,,
11/12/2022,Invoice,1083,151.25  ,18/12/2022,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
12/12/2022,Payment,,242.00  ,12/12/2022,WA Metal Roofing,Business,,Paid,,,
04/12/2022,Invoice,1073,242.00  ,11/12/2022,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
23/12/2022,Payment,,242.00  ,23/12/2022,WA Metal Roofing,Business,,Paid,,,
18/12/2022,Invoice,1089,242.00  ,25/12/2022,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
21/11/2022,Payment,,60.50  ,21/11/2022,WA Metal Roofing,Business,,Paid,,,
14/11/2022,Invoice,1061,60.50  ,21/11/2022,WA Metal Roofing,Sales,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
06/01/2023,Payment,,272.25  ,06/01/2023,WA Metal Roofing,Business,,Paid,,,
26/12/2022,Invoice,1092,272.25  ,02/01/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
25/01/2023,Payment,,484.00  ,25/01/2023,WA Metal Roofing,Business,,Paid,,,
22/01/2023,Invoice,1106,484.00  ,29/01/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
24/01/2023,Payment,,60.50  ,24/01/2023,WA Metal Roofing,Business,,Paid,,,
16/01/2023,Invoice,1097,60.50  ,23/01/2023,WA Metal Roofing,Sales,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
01/02/2023,Payment,,453.75  ,01/02/2023,WA Metal Roofing,Business,,Paid,,,
29/01/2023,Invoice,1115,453.75  ,05/02/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
14/02/2023,Payment,,211.75  ,14/02/2023,WA Metal Roofing,Business,,Paid,,,
05/02/2023,Invoice,1120,211.75  ,12/02/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
14/02/2023,Payment,,445.50  ,14/02/2023,WA Metal Roofing,Business,,Paid,,,
13/02/2023,Invoice,1128,445.50  ,20/02/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
23/02/2023,Payment,,121.00  ,23/02/2023,WA Metal Roofing,Business,,Paid,,,
19/02/2023,Invoice,1132,121.00  ,26/02/2023,WA Metal Roofing,Sales,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
09/03/2023,Payment,,434.50  ,09/03/2023,WA Metal Roofing,Business,,Paid,,,
05/03/2023,Invoice,1149,434.50  ,12/03/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
09/03/2023,Payment,,121.00  ,09/03/2023,WA Metal Roofing,Business,,Paid,,,
26/02/2023,Invoice,1141,121.00  ,05/03/2023,WA Metal Roofing,Sales,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
03/04/2023,Payment,,132.00  ,03/04/2023,WA Metal Roofing,Business,,Paid,,,
02/04/2023,Invoice,1178,132.00  ,09/04/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
03/04/2023,Payment,,181.50  ,03/04/2023,WA Metal Roofing,Business,,Paid,,,
19/03/2023,Invoice,1164,181.50  ,26/03/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
03/04/2023,Payment,,272.25  ,03/04/2023,WA Metal Roofing,Business,,Paid,,,
26/03/2023,Invoice,1172,272.25  ,02/04/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
25/04/2023,Payment,,242.00  ,25/04/2023,WA Metal Roofing,Business,,Paid,,,
11/04/2023,Invoice,1186,242.00  ,18/04/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
27/04/2023,Payment,,253.00  ,27/04/2023,WA Metal Roofing,Business,,Paid,,,
12/03/2023,Invoice,1157,253.00  ,19/03/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,"darren@westcoastreroofing.com.au, info@westcoastreroofing.com.au"
04/05/2023,Payment,,132.00  ,04/05/2023,WA Metal Roofing,Business,,Paid,,,
30/04/2023,Invoice,1202,132.00  ,07/05/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
18/05/2023,Payment,,60.50  ,18/05/2023,WA Metal Roofing,Business,,Paid,,,
07/05/2023,Invoice,1207,60.50  ,14/05/2023,WA Metal Roofing,Sales,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
18/05/2023,Payment,,242.00  ,18/05/2023,WA Metal Roofing,Business,,Paid,,,
14/05/2023,Invoice,1215,242.00  ,21/05/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
06/06/2023,Payment,,242.00  ,06/06/2023,WA Metal Roofing,Business,,Paid,,,darren@westcoastreroofing.com.au
04/06/2023,Invoice,1242,242.00  ,11/06/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
06/06/2023,Payment,,181.50  ,06/06/2023,WA Metal Roofing,Business,,Paid,,,darren@westcoastreroofing.com.au
21/05/2023,Invoice,1227,181.50  ,28/05/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
31/07/2023,Payment,,324.50  ,31/07/2023,WA Metal Roofing,Business,,Paid,,,darren@westcoastreroofing.com.au
23/07/2023,Invoice,1296,324.50  ,30/07/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
31/08/2023,Payment,,60.50  ,31/08/2023,WA Metal Roofing,Business,,Paid,,,darren@westcoastreroofing.com.au
14/08/2023,Invoice,1319,60.50  ,21/08/2023,WA Metal Roofing,Sales,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
31/08/2023,Payment,,445.50  ,31/08/2023,WA Metal Roofing,Business,,Paid,,,darren@westcoastreroofing.com.au
27/08/2023,Invoice,1333,445.50  ,03/09/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
14/09/2023,Payment,,203.50  ,14/09/2023,WA Metal Roofing,Business,,Paid,,,darren@westcoastreroofing.com.au
04/09/2023,Invoice,1341,203.50  ,11/09/2023,WA Metal Roofing,-Split-,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
21/09/2023,Payment,,60.50  ,21/09/2023,WA Metal Roofing,Business,,Paid,,,darren@westcoastreroofing.com.au
17/09/2023,Invoice,1355,60.50  ,24/09/2023,WA Metal Roofing,Sales,7 Days,Paid,0.00  ,Sent,darren@westcoastreroofing.com.au
